,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,expl_value_our,expl_value_gt,prefer_ours,prefer_gt,prefer_none
selected,3FQ5JJ512M005P0UYLNQ5UA6D76NKG,val-8886,False,person0 is being held back by person1 and person2 and person3 and person4 and person5 ( <bin_817>,0,True,True,False,Everyone is moving away from person0,0.6666666666666666,True,True,False,no,weak_yes,False,True,False
selected,3FQ5JJ512M005P0UYLNQ5UA6D76NKG,val-1956,True,person9 is looking at something with a scared look on her face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,False,False,True
selected,3FQ5JJ512M005P0UYLNQ5UA6D76NKG,val-7891,True,They are wearing dirty clothes and person4 is wearing a dirty scarf,1,False,False,False,Their clothes indicate they are very poor,1,False,False,False,yes,yes,False,False,True
selected,3FQ5JJ512M005P0UYLNQ5UA6D76NKG,val-6775,True,He is standing in front of a chalkboard and is holding a piece of chalk,0.3333333333333333,False,True,True,Students are often called on to write a problem on the board,0.6666666666666666,False,True,True,weak_no,weak_yes,False,True,False
selected,3FQ5JJ512M005P0UYLNQ5UA6D76NKG,val-5119,True,He is walking out the door,0,False,True,True,He and his date are headed through the crowd of people and towards the front door,1,False,True,True,no,yes,False,True,False
selected,33NF62TLXKE4MZ99JNVYCNTP4NQKJY,val-8886,True,person0 is being held back by person1 and person2 and person3 and person4 and person5 ( <bin_817>,0.6666666666666666,False,False,False,Everyone is moving away from person0,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,33NF62TLXKE4MZ99JNVYCNTP4NQKJY,val-1956,True,person9 is looking at something with a scared look on her face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,False,True,False
selected,33NF62TLXKE4MZ99JNVYCNTP4NQKJY,val-7891,True,They are wearing dirty clothes and person4 is wearing a dirty scarf,1,False,False,False,Their clothes indicate they are very poor,1,False,False,False,yes,yes,False,True,False
selected,33NF62TLXKE4MZ99JNVYCNTP4NQKJY,val-6775,True,He is standing in front of a chalkboard and is holding a piece of chalk,0.6666666666666666,False,False,False,Students are often called on to write a problem on the board,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,33NF62TLXKE4MZ99JNVYCNTP4NQKJY,val-5119,True,He is walking out the door,1,False,False,False,He and his date are headed through the crowd of people and towards the front door,1,False,False,False,yes,yes,False,True,False
selected,3JJVG1YBEC9VMXQUO8EBCARUZTK5BD,val-8886,False,person0 is being held back by person1 and person2 and person3 and person4 and person5 ( <bin_817>,0,False,True,False,Everyone is moving away from person0,1,False,True,False,no,yes,False,False,True
selected,3JJVG1YBEC9VMXQUO8EBCARUZTK5BD,val-1956,True,person9 is looking at something with a scared look on her face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,False,False,True
selected,3JJVG1YBEC9VMXQUO8EBCARUZTK5BD,val-7891,True,They are wearing dirty clothes and person4 is wearing a dirty scarf,0.6666666666666666,False,True,False,Their clothes indicate they are very poor,1,False,True,False,weak_yes,yes,False,True,False
selected,3JJVG1YBEC9VMXQUO8EBCARUZTK5BD,val-6775,True,He is standing in front of a chalkboard and is holding a piece of chalk,0,False,True,False,Students are often called on to write a problem on the board,0.6666666666666666,False,True,False,no,weak_yes,False,True,False
selected,3JJVG1YBEC9VMXQUO8EBCARUZTK5BD,val-5119,True,He is walking out the door,0,False,True,False,He and his date are headed through the crowd of people and towards the front door,0.6666666666666666,False,True,False,no,weak_yes,False,True,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6XOAZ,val-8886,True,person0 is being held back by person1 and person2 and person3 and person4 and person5 ( <bin_817>,0.6666666666666666,False,False,False,Everyone is moving away from person0,1,False,False,False,weak_yes,yes,False,True,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6XOAZ,val-1956,True,person9 is looking at something with a scared look on her face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,True,False,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6XOAZ,val-7891,True,They are wearing dirty clothes and person4 is wearing a dirty scarf,1,False,False,False,Their clothes indicate they are very poor,1,False,False,False,yes,yes,True,False,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6XOAZ,val-6775,True,He is standing in front of a chalkboard and is holding a piece of chalk,1,False,False,False,Students are often called on to write a problem on the board,1,False,False,False,yes,yes,True,False,False
selected,3OHYZ19UGDHCBXRKN9AEQ57FY6XOAZ,val-5119,False,He is walking out the door,0,False,True,False,He and his date are headed through the crowd of people and towards the front door,1,False,True,False,no,yes,False,True,False
selected,33LK57MYLUHSAXRL6I7MR38P4C1ZSU,val-17016,True,He is wearing a name tag and is working at the register,1,False,False,False,Retail employees often wear a tag that has their name and position,0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,33LK57MYLUHSAXRL6I7MR38P4C1ZSU,val-12318,True,He is running over a railing that is attached to a boat that is on the water,0,False,True,False,He is running on the dock as a fast speed towards a boat,0.6666666666666666,False,True,False,no,weak_yes,False,True,False
selected,33LK57MYLUHSAXRL6I7MR38P4C1ZSU,val-3913,True,person0 and person1 are standing close together and person0 is wearing gloves,0.6666666666666666,False,True,False,person0 and person1 are close to each other with person1 having her arm on person0's shoulder,1,False,True,False,weak_yes,yes,False,True,False
selected,33LK57MYLUHSAXRL6I7MR38P4C1ZSU,val-14166,True,There are neon lights and a dance floor,0,False,True,False,There are lights and people dancing all over,0,False,True,False,no,no,False,False,True
selected,33LK57MYLUHSAXRL6I7MR38P4C1ZSU,val-13185,False,person3 is wearing a shirt that is a little too short for a woman,0,False,False,True,person3 appears to have longer hair pulled back and feminine facial features,1,False,False,True,no,yes,False,True,False
selected,3Y5140Z9DYS92FMJEXF6W30OLKDPI2,val-17016,True,He is wearing a name tag and is working at the register,1,False,False,False,Retail employees often wear a tag that has their name and position,1,False,False,False,yes,yes,False,True,False
selected,3Y5140Z9DYS92FMJEXF6W30OLKDPI2,val-12318,True,He is running over a railing that is attached to a boat that is on the water,1,False,False,False,He is running on the dock as a fast speed towards a boat,1,False,False,False,yes,yes,False,False,True
selected,3Y5140Z9DYS92FMJEXF6W30OLKDPI2,val-3913,True,person0 and person1 are standing close together and person0 is wearing gloves,1,False,False,False,person0 and person1 are close to each other with person1 having her arm on person0's shoulder,1,False,False,False,yes,yes,False,True,False
selected,3Y5140Z9DYS92FMJEXF6W30OLKDPI2,val-14166,False,There are neon lights and a dance floor,1,False,False,False,There are lights and people dancing all over,1,False,False,False,yes,yes,False,False,True
selected,3Y5140Z9DYS92FMJEXF6W30OLKDPI2,val-13185,True,person3 is wearing a shirt that is a little too short for a woman,0.3333333333333333,False,False,True,person3 appears to have longer hair pulled back and feminine facial features,1,False,False,True,weak_no,yes,False,True,False
selected,3STRJBFXOX3Y025EVH92ETGY2MXTKM,val-17016,True,He is wearing a name tag and is working at the register,1,False,False,False,Retail employees often wear a tag that has their name and position,1,False,False,False,yes,yes,False,False,True
selected,3STRJBFXOX3Y025EVH92ETGY2MXTKM,val-12318,True,He is running over a railing that is attached to a boat that is on the water,1,False,False,False,He is running on the dock as a fast speed towards a boat,1,False,False,False,yes,yes,False,False,True
selected,3STRJBFXOX3Y025EVH92ETGY2MXTKM,val-3913,True,person0 and person1 are standing close together and person0 is wearing gloves,0.6666666666666666,False,False,False,person0 and person1 are close to each other with person1 having her arm on person0's shoulder,1,False,False,False,weak_yes,yes,False,True,False
selected,3STRJBFXOX3Y025EVH92ETGY2MXTKM,val-14166,True,There are neon lights and a dance floor,1,False,False,False,There are lights and people dancing all over,1,False,False,False,yes,yes,False,False,True
selected,3STRJBFXOX3Y025EVH92ETGY2MXTKM,val-13185,True,person3 is wearing a shirt that is a little too short for a woman,0.3333333333333333,False,False,False,person3 appears to have longer hair pulled back and feminine facial features,1,False,False,False,weak_no,yes,False,True,False
selected,3IQ1VMJRYUW94ANELKRWTFCQ36WA9Q,val-17016,True,He is wearing a name tag and is working at the register,1,False,False,False,Retail employees often wear a tag that has their name and position,1,False,False,False,yes,yes,False,True,False
selected,3IQ1VMJRYUW94ANELKRWTFCQ36WA9Q,val-12318,True,He is running over a railing that is attached to a boat that is on the water,1,False,False,False,He is running on the dock as a fast speed towards a boat,1,False,False,False,yes,yes,True,False,False
selected,3IQ1VMJRYUW94ANELKRWTFCQ36WA9Q,val-3913,True,person0 and person1 are standing close together and person0 is wearing gloves,0.6666666666666666,False,False,False,person0 and person1 are close to each other with person1 having her arm on person0's shoulder,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,3IQ1VMJRYUW94ANELKRWTFCQ36WA9Q,val-14166,True,There are neon lights and a dance floor,1,False,False,False,There are lights and people dancing all over,1,False,False,False,yes,yes,True,False,False
selected,3IQ1VMJRYUW94ANELKRWTFCQ36WA9Q,val-13185,False,person3 is wearing a shirt that is a little too short for a woman,0.6666666666666666,False,False,False,person3 appears to have longer hair pulled back and feminine facial features,0.3333333333333333,False,False,False,weak_yes,weak_no,False,False,True
selected,32M8BPYGAUY3P2TKBEPJ2UMWKO9IG0,val-17016,True,He is wearing a name tag and is working at the register,1,False,False,False,Retail employees often wear a tag that has their name and position,1,False,False,False,yes,yes,False,True,False
selected,32M8BPYGAUY3P2TKBEPJ2UMWKO9IG0,val-12318,True,He is running over a railing that is attached to a boat that is on the water,1,False,False,False,He is running on the dock as a fast speed towards a boat,1,False,False,False,yes,yes,False,True,False
selected,32M8BPYGAUY3P2TKBEPJ2UMWKO9IG0,val-3913,True,person0 and person1 are standing close together and person0 is wearing gloves,0.3333333333333333,False,True,False,person0 and person1 are close to each other with person1 having her arm on person0's shoulder,1,False,True,False,weak_no,yes,False,True,False
selected,32M8BPYGAUY3P2TKBEPJ2UMWKO9IG0,val-14166,True,There are neon lights and a dance floor,1,False,False,False,There are lights and people dancing all over,1,False,False,False,yes,yes,True,False,False
selected,32M8BPYGAUY3P2TKBEPJ2UMWKO9IG0,val-13185,True,person3 is wearing a shirt that is a little too short for a woman,1,False,False,False,person3 appears to have longer hair pulled back and feminine facial features,1,False,False,False,yes,yes,False,True,False
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4KDVP,val-8213,True,Everyone is wearing formal attire and sitting in rows of chairs,1,False,False,False,This appears to be outside and everyone is dressed nicely,0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4KDVP,val-18720,True,He is standing in front of refrigerator0 and is reaching for the door,1,False,False,False,He's standing in front of refrigerator0 and his hand is reaching towards it,1,False,False,False,yes,yes,False,False,True
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4KDVP,val-603,True,person0 is looking at person2 with an angry look on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,False,False,True
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4KDVP,val-21044,False,person1 is sitting in front of a camera and is holding a clipboard,0.6666666666666666,False,False,False,Producers often have clipboards to hold their notes for their filming plans,0.3333333333333333,False,False,False,weak_yes,weak_no,True,False,False
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4KDVP,val-17390,True,person21 and person7 are holding swords and are in a circle,0,False,False,False,person21 and person7 both have a sword and appear to be facing off,0,False,False,False,no,no,False,False,True
selected,3I33IC7ZWGEY4Q2F0BCHJS4CXXW2AU,val-8213,False,Everyone is wearing formal attire and sitting in rows of chairs,0.6666666666666666,False,False,True,This appears to be outside and everyone is dressed nicely,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3I33IC7ZWGEY4Q2F0BCHJS4CXXW2AU,val-18720,True,He is standing in front of refrigerator0 and is reaching for the door,1,False,False,False,He's standing in front of refrigerator0 and his hand is reaching towards it,1,False,False,False,yes,yes,False,False,True
selected,3I33IC7ZWGEY4Q2F0BCHJS4CXXW2AU,val-603,True,person0 is looking at person2 with an angry look on his face,1,False,False,False,person0 is angrily addressing person2,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3I33IC7ZWGEY4Q2F0BCHJS4CXXW2AU,val-21044,True,person1 is sitting in front of a camera and is holding a clipboard,0.6666666666666666,False,False,True,Producers often have clipboards to hold their notes for their filming plans,1,False,False,True,weak_yes,yes,False,True,False
selected,3I33IC7ZWGEY4Q2F0BCHJS4CXXW2AU,val-17390,True,person21 and person7 are holding swords and are in a circle,0.6666666666666666,False,True,False,person21 and person7 both have a sword and appear to be facing off,1,False,True,False,weak_yes,yes,False,True,False
selected,3EICBYG6458M31XLRAE0O4GHZB3JC0,val-8213,False,Everyone is wearing formal attire and sitting in rows of chairs,1,False,False,False,This appears to be outside and everyone is dressed nicely,1,False,False,False,yes,yes,True,False,False
selected,3EICBYG6458M31XLRAE0O4GHZB3JC0,val-18720,True,He is standing in front of refrigerator0 and is reaching for the door,1,False,False,False,He's standing in front of refrigerator0 and his hand is reaching towards it,1,False,False,False,yes,yes,False,True,False
selected,3EICBYG6458M31XLRAE0O4GHZB3JC0,val-603,True,person0 is looking at person2 with an angry look on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,True,False,False
selected,3EICBYG6458M31XLRAE0O4GHZB3JC0,val-21044,True,person1 is sitting in front of a camera and is holding a clipboard,0,False,False,True,Producers often have clipboards to hold their notes for their filming plans,1,False,False,True,no,yes,False,True,False
selected,3EICBYG6458M31XLRAE0O4GHZB3JC0,val-17390,True,person21 and person7 are holding swords and are in a circle,0.6666666666666666,False,False,True,person21 and person7 both have a sword and appear to be facing off,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,True,False
selected,3A1COHJ8NK7O0SCIMYVAA54JWV1H8G,val-8213,True,Everyone is wearing formal attire and sitting in rows of chairs,0.6666666666666666,False,False,True,This appears to be outside and everyone is dressed nicely,0.3333333333333333,False,False,True,weak_yes,weak_no,True,False,False
selected,3A1COHJ8NK7O0SCIMYVAA54JWV1H8G,val-18720,True,He is standing in front of refrigerator0 and is reaching for the door,1,False,False,False,He's standing in front of refrigerator0 and his hand is reaching towards it,1,False,False,False,yes,yes,False,False,True
selected,3A1COHJ8NK7O0SCIMYVAA54JWV1H8G,val-603,True,person0 is looking at person2 with an angry look on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,False,False,True
selected,3A1COHJ8NK7O0SCIMYVAA54JWV1H8G,val-21044,True,person1 is sitting in front of a camera and is holding a clipboard,0,False,True,True,Producers often have clipboards to hold their notes for their filming plans,0.6666666666666666,False,True,True,no,weak_yes,False,True,False
selected,3A1COHJ8NK7O0SCIMYVAA54JWV1H8G,val-17390,True,person21 and person7 are holding swords and are in a circle,0.6666666666666666,False,True,False,person21 and person7 both have a sword and appear to be facing off,1,False,True,False,weak_yes,yes,False,True,False
selected,3Z2R0DQ0JIQ1U3JRGGE3FBU3IFV2EW,val-8213,True,Everyone is wearing formal attire and sitting in rows of chairs,0,False,False,True,This appears to be outside and everyone is dressed nicely,0,False,False,True,no,no,False,False,True
selected,3Z2R0DQ0JIQ1U3JRGGE3FBU3IFV2EW,val-18720,True,He is standing in front of refrigerator0 and is reaching for the door,1,False,False,False,He's standing in front of refrigerator0 and his hand is reaching towards it,1,False,False,False,yes,yes,False,True,False
selected,3Z2R0DQ0JIQ1U3JRGGE3FBU3IFV2EW,val-603,True,person0 is looking at person2 with an angry look on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,True,False,False
selected,3Z2R0DQ0JIQ1U3JRGGE3FBU3IFV2EW,val-21044,True,person1 is sitting in front of a camera and is holding a clipboard,0,False,True,False,Producers often have clipboards to hold their notes for their filming plans,1,False,True,False,no,yes,False,True,False
selected,3Z2R0DQ0JIQ1U3JRGGE3FBU3IFV2EW,val-17390,True,person21 and person7 are holding swords and are in a circle,0.6666666666666666,True,False,False,person21 and person7 both have a sword and appear to be facing off,1,True,False,False,weak_yes,yes,False,True,False
selected,3SPJ033422FZ64YQN2WPLV802ZOYJQ,val-2934,True,He is taller than her and she is smiling at him,1,False,False,False,Taller people have to look down on shorter people to face them directly,1,False,False,False,yes,yes,True,False,False
selected,3SPJ033422FZ64YQN2WPLV802ZOYJQ,val-716,True,person0 is looking at person1 and is walking towards her,0,False,False,False,person0 is looking down with person1 standing over her,0.3333333333333333,False,False,False,no,weak_no,False,False,True
selected,3SPJ033422FZ64YQN2WPLV802ZOYJQ,val-18906,False,person0 is playing a game of jenga with person3 and person1 and person2 and person3 is smiling,1,False,False,False,"Jenga is a fun game we see on the same and when someone knocks over the tower they lose, typically anyone who didn't lose is very happy",0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3SPJ033422FZ64YQN2WPLV802ZOYJQ,val-4236,True,There are stacks of paper and pencils on the table,0,False,True,False,The room is a sculpture work shop full of sculptures and sculpting material,0.6666666666666666,False,True,False,no,weak_yes,False,True,False
selected,3SPJ033422FZ64YQN2WPLV802ZOYJQ,val-17911,True,person0 is looking at person1 with a blank expression,0,False,False,False,People will commonly talk to their neighbors on flights to alleviate boredom,1,False,False,False,no,yes,False,True,False
selected,31IBVUNM9TB2X8HPZ1IKZYCERB2FVS,val-2934,True,He is taller than her and she is smiling at him,0.6666666666666666,False,False,True,Taller people have to look down on shorter people to face them directly,1,False,False,True,weak_yes,yes,False,True,False
selected,31IBVUNM9TB2X8HPZ1IKZYCERB2FVS,val-716,True,person0 is looking at person1 and is walking towards her,0,False,True,True,person0 is looking down with person1 standing over her,1,False,True,True,no,yes,False,True,False
selected,31IBVUNM9TB2X8HPZ1IKZYCERB2FVS,val-18906,True,person0 is playing a game of jenga with person3 and person1 and person2 and person3 is smiling,1,False,False,False,"Jenga is a fun game we see on the same and when someone knocks over the tower they lose, typically anyone who didn't lose is very happy",1,False,False,False,yes,yes,True,False,False
selected,31IBVUNM9TB2X8HPZ1IKZYCERB2FVS,val-4236,True,There are stacks of paper and pencils on the table,0.6666666666666666,False,False,True,The room is a sculpture work shop full of sculptures and sculpting material,1,False,False,True,weak_yes,yes,False,True,False
selected,31IBVUNM9TB2X8HPZ1IKZYCERB2FVS,val-17911,True,person0 is looking at person1 with a blank expression,0.3333333333333333,False,True,True,People will commonly talk to their neighbors on flights to alleviate boredom,1,False,True,True,weak_no,yes,False,True,False
selected,386CSBG1O0YE97SXC9L6Z50THKO6QQ,val-2934,True,He is taller than her and she is smiling at him,1,False,False,False,Taller people have to look down on shorter people to face them directly,1,False,False,False,yes,yes,False,True,False
selected,386CSBG1O0YE97SXC9L6Z50THKO6QQ,val-716,True,person0 is looking at person1 and is walking towards her,0,False,True,False,person0 is looking down with person1 standing over her,1,False,True,False,no,yes,False,True,False
selected,386CSBG1O0YE97SXC9L6Z50THKO6QQ,val-18906,True,person0 is playing a game of jenga with person3 and person1 and person2 and person3 is smiling,1,False,False,False,"Jenga is a fun game we see on the same and when someone knocks over the tower they lose, typically anyone who didn't lose is very happy",1,False,False,False,yes,yes,False,False,True
selected,386CSBG1O0YE97SXC9L6Z50THKO6QQ,val-4236,True,There are stacks of paper and pencils on the table,0.6666666666666666,False,False,False,The room is a sculpture work shop full of sculptures and sculpting material,1,False,False,False,weak_yes,yes,False,True,False
selected,386CSBG1O0YE97SXC9L6Z50THKO6QQ,val-17911,True,person0 is looking at person1 with a blank expression,0,False,True,False,People will commonly talk to their neighbors on flights to alleviate boredom,1,False,True,False,no,yes,False,True,False
selected,39GHHAVOMG3J8XK6YV8I564T7YN4J9,val-2934,True,He is taller than her and she is smiling at him,0.6666666666666666,False,False,False,Taller people have to look down on shorter people to face them directly,1,False,False,False,weak_yes,yes,False,True,False
selected,39GHHAVOMG3J8XK6YV8I564T7YN4J9,val-716,True,person0 is looking at person1 and is walking towards her,1,False,False,False,person0 is looking down with person1 standing over her,1,False,False,False,yes,yes,True,False,False
selected,39GHHAVOMG3J8XK6YV8I564T7YN4J9,val-18906,False,person0 is playing a game of jenga with person3 and person1 and person2 and person3 is smiling,1,False,False,False,"Jenga is a fun game we see on the same and when someone knocks over the tower they lose, typically anyone who didn't lose is very happy",1,False,False,False,yes,yes,True,False,False
selected,39GHHAVOMG3J8XK6YV8I564T7YN4J9,val-4236,True,There are stacks of paper and pencils on the table,1,False,False,True,The room is a sculpture work shop full of sculptures and sculpting material,1,False,False,True,yes,yes,False,True,False
selected,39GHHAVOMG3J8XK6YV8I564T7YN4J9,val-17911,True,person0 is looking at person1 with a blank expression,0.6666666666666666,False,False,True,People will commonly talk to their neighbors on flights to alleviate boredom,1,False,False,True,weak_yes,yes,False,True,False
selected,3M81GAB8A1VKFJ9S802EALMLVPXQB1,val-2934,True,He is taller than her and she is smiling at him,1,False,False,False,Taller people have to look down on shorter people to face them directly,1,False,False,False,yes,yes,True,False,False
selected,3M81GAB8A1VKFJ9S802EALMLVPXQB1,val-716,True,person0 is looking at person1 and is walking towards her,1,False,False,False,person0 is looking down with person1 standing over her,0,False,False,False,yes,no,True,False,False
selected,3M81GAB8A1VKFJ9S802EALMLVPXQB1,val-18906,True,person0 is playing a game of jenga with person3 and person1 and person2 and person3 is smiling,1,False,False,False,"Jenga is a fun game we see on the same and when someone knocks over the tower they lose, typically anyone who didn't lose is very happy",1,False,False,False,yes,yes,True,False,False
selected,3M81GAB8A1VKFJ9S802EALMLVPXQB1,val-4236,True,There are stacks of paper and pencils on the table,0.3333333333333333,False,True,False,The room is a sculpture work shop full of sculptures and sculpting material,1,False,True,False,weak_no,yes,False,True,False
selected,3M81GAB8A1VKFJ9S802EALMLVPXQB1,val-17911,True,person0 is looking at person1 with a blank expression,0.6666666666666666,False,False,False,People will commonly talk to their neighbors on flights to alleviate boredom,1,False,False,False,weak_yes,yes,False,True,False
selected,3OS4RQUCRARNOUJJUKRKYMI7OPLFBX,val-12372,True,person4 is holding a camera and is looking through it,1,False,False,False,person4 has a camera in hand and is taking a picture of person1 and someone,1,False,False,False,yes,yes,False,True,False
selected,3OS4RQUCRARNOUJJUKRKYMI7OPLFBX,val-2416,True,person2 is a waiter and is carrying a tray,1,False,False,False,She has a tray out and is among the guests,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3OS4RQUCRARNOUJJUKRKYMI7OPLFBX,val-12313,True,There are cards on the table and he's wearing a bow tie,0.6666666666666666,False,True,False,Poker is a game often played in casinos,1,False,True,False,weak_yes,yes,False,True,False
selected,3OS4RQUCRARNOUJJUKRKYMI7OPLFBX,val-6673,True,person0 is pointing at someone and his face is angry,1,False,False,False,person0 has an angry look on his face and is pointing in the direction he is looking,1,False,False,False,yes,yes,False,False,True
selected,3OS4RQUCRARNOUJJUKRKYMI7OPLFBX,val-3552,True,bird0 is a bird and it is not supposed to scream,0,False,True,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,True,False,no,yes,False,True,False
selected,3AAJC4I4FH4ZBU8VJOY8Z2H28THJZR,val-12372,True,person4 is holding a camera and is looking through it,1,False,False,False,person4 has a camera in hand and is taking a picture of person1 and someone,1,False,False,False,yes,yes,False,False,True
selected,3AAJC4I4FH4ZBU8VJOY8Z2H28THJZR,val-2416,True,person2 is a waiter and is carrying a tray,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,False,False,True
selected,3AAJC4I4FH4ZBU8VJOY8Z2H28THJZR,val-12313,True,There are cards on the table and he's wearing a bow tie,1,False,False,False,Poker is a game often played in casinos,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3AAJC4I4FH4ZBU8VJOY8Z2H28THJZR,val-6673,True,person0 is pointing at someone and his face is angry,1,False,False,False,person0 has an angry look on his face and is pointing in the direction he is looking,1,False,False,False,yes,yes,False,False,True
selected,3AAJC4I4FH4ZBU8VJOY8Z2H28THJZR,val-3552,True,bird0 is a bird and it is not supposed to scream,0,True,True,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,True,True,False,no,yes,False,True,False
selected,3H7Z272LX8JBSGUPZ0CJOJSG2NFPLM,val-12372,True,person4 is holding a camera and is looking through it,1,False,False,False,person4 has a camera in hand and is taking a picture of person1 and someone,1,False,False,False,yes,yes,False,False,True
selected,3H7Z272LX8JBSGUPZ0CJOJSG2NFPLM,val-2416,True,person2 is a waiter and is carrying a tray,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,False,False,True
selected,3H7Z272LX8JBSGUPZ0CJOJSG2NFPLM,val-12313,True,There are cards on the table and he's wearing a bow tie,1,False,False,False,Poker is a game often played in casinos,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3H7Z272LX8JBSGUPZ0CJOJSG2NFPLM,val-6673,True,person0 is pointing at someone and his face is angry,1,False,False,False,person0 has an angry look on his face and is pointing in the direction he is looking,1,False,False,False,yes,yes,False,False,True
selected,3H7Z272LX8JBSGUPZ0CJOJSG2NFPLM,val-3552,True,bird0 is a bird and it is not supposed to scream,0,False,False,True,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,False,True,no,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6BJFW8W,val-12372,True,person4 is holding a camera and is looking through it,1,False,False,False,person4 has a camera in hand and is taking a picture of person1 and someone,1,False,False,False,yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6BJFW8W,val-2416,True,person2 is a waiter and is carrying a tray,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6BJFW8W,val-12313,True,There are cards on the table and he's wearing a bow tie,1,False,False,False,Poker is a game often played in casinos,1,False,False,False,yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6BJFW8W,val-6673,True,person0 is pointing at someone and his face is angry,1,False,False,False,person0 has an angry look on his face and is pointing in the direction he is looking,1,False,False,False,yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6BJFW8W,val-3552,True,bird0 is a bird and it is not supposed to scream,0.6666666666666666,False,False,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,False,False,weak_yes,yes,False,True,False
selected,3WZ36BJEV4SX7Z1KP4W9FQX8FUTBTT,val-12372,True,person4 is holding a camera and is looking through it,1,False,False,False,person4 has a camera in hand and is taking a picture of person1 and someone,1,False,False,False,yes,yes,False,True,False
selected,3WZ36BJEV4SX7Z1KP4W9FQX8FUTBTT,val-2416,True,person2 is a waiter and is carrying a tray,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,True,False,False
selected,3WZ36BJEV4SX7Z1KP4W9FQX8FUTBTT,val-12313,True,There are cards on the table and he's wearing a bow tie,1,False,False,False,Poker is a game often played in casinos,1,False,False,False,yes,yes,True,False,False
selected,3WZ36BJEV4SX7Z1KP4W9FQX8FUTBTT,val-6673,True,person0 is pointing at someone and his face is angry,1,False,False,False,person0 has an angry look on his face and is pointing in the direction he is looking,1,False,False,False,yes,yes,False,True,False
selected,3WZ36BJEV4SX7Z1KP4W9FQX8FUTBTT,val-3552,True,bird0 is a bird and it is not supposed to scream,0,False,True,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,True,False,no,yes,False,True,False
selected,3MB8LZR5BG5AHPX9M87BS26H899LK9,val-10450,True,There are shelves of canned products behind person1,1,False,False,False,"There are many products available, canned, beans, etc there is also a sign for apricots behind him",1,False,False,False,yes,yes,True,False,False
selected,3MB8LZR5BG5AHPX9M87BS26H899LK9,val-8438,True,He is holding a guitar stick,0.6666666666666666,False,True,False,The instrument he is playing looks to be an electric guitar,0.6666666666666666,False,True,False,weak_yes,weak_yes,False,True,False
selected,3MB8LZR5BG5AHPX9M87BS26H899LK9,val-3805,True,boat0 is a tank that is used to transport water,0.6666666666666666,False,False,True,boat0 has a turret on top which is characteristic of tanks,1,False,False,True,weak_yes,yes,False,True,False
